 0.0E+0
 1.0E-4 2.9999998E-4 2.9999998E-4 4.099852E-12 2.0482628E-3 6.00755E-9
 1.0E-4 2.9999998E-4 4.0E-4 7.176225E-13 3.627345E-4 4.9301646E-10
 1.0E-4 2.9999998E-4 4.9999996E-4 1.2368192E-13 6.2852996E-5 4.0459996E-11
 1.0E-4 2.9999998E-4 5.9999997E-4 2.1146366E-14 1.0773358E-5 3.320398E-12
 1.0E-4 2.9999998E-4 7.0E-4 3.5045971E-15 1.7875699E-6 2.714923E-13
 1.0E-4 4.0E-4 0.0E+0 4.5652348E-10 0.15110725 4.946366E-6
 1.0E-4 4.0E-4 1.0E-4 1.1506753E-10 0.05202854 8.920078E-7
 1.0E-4 4.0E-4 2.0E-4 2.2634445E-11 0.0110059315 7.3203693E-8
 1.0E-4 4.0E-4 2.9999998E-4 4.099852E-12 2.0482628E-3 6.00755E-9
 1.0E-4 4.0E-4 4.0E-4 7.176225E-13 3.627345E-4 4.9301646E-10
 1.0E-4 4.0E-4 4.9999996E-4 1.2368192E-13 6.2852996E-5 4.0459996E-11
 1.0E-4 4.0E-4 5.9999997E-4 2.1146366E-14 1.0773358E-5 3.320398E-12
 1.0E-4 4.0E-4 7.0E-4 3.5045971E-15 1.7875699E-6 2.714923E-13
 1.0E-4 4.9999996E-4 0.0E+0 4.5652348E-10 0.15038413 4.9345785E-6
 1.0E-4 4.9999996E-4 1.0E-4 1.1506753E-10 0.051732905 8.891141E-7
 1.0E-4 4.9999996E-4 2.0E-4 2.2634445E-11 0.010941503 7.296623E-8
 1.0E-4 4.9999996E-4 2.9999998E-4 4.099852E-12 2.0361477E-3 5.9880616E-9
 1.0E-4 4.9999996E-4 4.0E-4 7.176225E-13 3.605797E-4 4.9141712E-10
 1.0E-4 4.9999996E-4 4.9999996E-4 1.2368192E-13 6.247889E-5 4.0328747E-11
 1.0E-4 4.9999996E-4 5.9999997E-4 2.1146366E-14 1.0709174E-5 3.3096266E-12
 1.0E-4 4.9999996E-4 7.0E-4 3.5045971E-15 1.7769155E-6 2.7061225E-13
 1.0E-4 5.9999997E-4 0.0E+0 4.5652348E-10 0.14600718 4.863231E-6
 1.0E-4 5.9999997E-4 1.0E-4 1.1506753E-10 0.04994347 8.715995E-7
 1.0E-4 5.9999997E-4 2.0E-4 2.2634445E-11 0.01055153 7.1528866E-8
 1.0E-4 5.9999997E-4 2.9999998E-4 4.099852E-12 1.9628172E-3 5.8701026E-9
 1.0E-4 5.9999997E-4 4.0E-4 7.176225E-13 3.4753678E-4 4.8173676E-10
 1.0E-4 5.9999997E-4 4.9999996E-4 1.2368192E-13 6.0214413E-5 3.9534313E-11
 1.0E-4 5.9999997E-4 5.9999997E-4 2.1146366E-14 1.0320672E-5 3.2444303E-12
 1.0E-4 5.9999997E-4 7.0E-4 3.5045971E-15 1.712426E-6 2.652859E-13
 1.0E-4 7.0E-4 0.0E+0 4.5652348E-10 0.12023744 4.4431653E-6
 1.0E-4 7.0E-4 1.0E-4 1.1506753E-10 0.03940794 7.6847976E-7
 1.0E-4 7.0E-4 2.0E-4 2.2634445E-11 8.255521E-3 6.3066224E-8
 1.0E-4 7.0E-4 2.9999998E-4 4.099852E-12 1.5310754E-3 5.1756057E-9
 1.0E-4 7.0E-4 4.0E-4 7.176225E-13 2.7074501E-4 4.2474207E-10
 1.0E-4 7.0E-4 4.9999996E-4 1.2368192E-13 4.6882054E-5 3.485697E-11
 1.0E-4 7.0E-4 5.9999997E-4 2.1146366E-14 8.033323E-6 2.860579E-12
 1.0E-4 7.0E-4 7.0E-4 3.5045971E-15 1.3327349E-6 2.339259E-13
 2.0E-4 0.0E+0 0.0E+0 4.677888E-10 0.12364114 4.5527713E-6
 2.0E-4 0.0E+0 1.0E-4 1.1790698E-10 0.04079979 7.874403E-7
 2.0E-4 0.0E+0 2.0E-4 2.3192982E-11 8.558857E-3 6.4622234E-8
 2.0E-4 0.0E+0 2.9999998E-4 4.2010214E-12 1.5881153E-3 5.3033022E-9
 2.0E-4 0.0E+0 4.0E-4 7.353308E-13 2.8089046E-4 4.3522163E-10
 2.0E-4 0.0E+0 4.9999996E-4 1.2673394E-13 4.8643483E-5 3.571699E-11
 2.0E-4 0.0E+0 5.9999997E-4 2.1668177E-14 8.335519E-6 2.9311572E-12
 2.0E-4 0.0E+0 7.0E-4 3.5910774E-15 1.3828984E-6 2.3969747E-13
 2.0E-4 1.0E-4 0.0E+0 4.677888E-10 0.15038162 4.983197E-6
 2.0E-4 1.0E-4 1.0E-4 1.1790698E-10 0.051732271 8.9310412E-7
 2.0E-4 1.0E-4 2.0E-4 2.3192982E-11 0.010941377 7.329366E-8
 2.0E-4 1.0E-4 2.9999998E-4 4.2010214E-12 2.0361251E-3 6.014933E-9
 2.0E-4 1.0E-4 4.0E-4 7.353308E-13 3.6057573E-4 4.9362253E-10
 2.0E-4 1.0E-4 4.9999996E-4 1.2673394E-13 6.2478204E-5 4.0509717E-11
 2.0E-4 1.0E-4 5.9999997E-4 2.1668177E-14 1.0709056E-5 3.3244787E-12
 2.0E-4 1.0E-4 7.0E-4 3.5910774E-15 1.7768962E-6 2.7183116E-13
 2.0E-4 2.0E-4 0.0E+0 4.677888E-10 0.15492342 5.0563035E-6
 2.0E-4 2.0E-4 1.0E-4 1.1790698E-10 0.05358914 9.1105084E-7
 2.0E-4 2.0E-4 2.0E-4 2.3192982E-11 0.011346046 7.476648E-8
 2.0E-4 2.0E-4 2.9999998E-4 4.2010214E-12 2.1122186E-3 6.135802E-9
 2.0E-4 2.0E-4 4.0E-4 7.353308E-13 3.7411012E-4 5.035418E-10
 2.0E-4 2.0E-4 4.9999996E-4 1.2673394E-13 6.4828003E-5 4.1323756E-11
 2.0E-4 2.0E-4 5.9999997E-4 2.1668177E-14 1.1112198E-5 3.3912835E-12
 2.0E-4 2.0E-4 7.0E-4 3.5910774E-15 1.843816E-6 2.7728901E-13
 2.0E-4 2.9999998E-4 0.0E+0 4.677888E-10 0.15567377 5.068382E-6
 2.0E-4 2.9999998E-4 1.0E-4 1.1790698E-10 0.053895905 9.140159E-7
 2.0E-4 2.9999998E-4 2.0E-4 2.3192982E-11 0.0114129 7.500981E-8
 2.0E-4 2.9999998E-4 2.9999998E-4 4.2010214E-12 2.1247903E-3 6.155771E-9
 2.0E-4 2.9999998E-4 4.0E-4 7.353308E-13 3.7634617E-4 5.0518056E-10
 2.0E-4 2.9999998E-4 4.9999996E-4 1.2673394E-13 6.521622E-5 4.1458243E-11
 2.0E-4 2.9999998E-4 5.9999997E-4 2.1668177E-14 1.1178801E-5 3.4023205E-12
 2.0E-4 2.9999998E-4 7.0E-4 3.5910774E-15 1.8548719E-6 2.7819071E-13
 2.0E-4 4.0E-4 0.0E+0 4.677888E-10 0.15567377 5.068382E-6
 2.0E-4 4.0E-4 1.0E-4 1.1790698E-10 0.053895905 9.140159E-7
 2.0E-4 4.0E-4 2.0E-4 2.3192982E-11 0.0114129 7.500981E-8
 2.0E-4 4.0E-4 2.9999998E-4 4.2010214E-12 2.1247903E-3 6.1557714E-9
 2.0E-4 4.0E-4 4.0E-4 7.353308E-13 3.7634617E-4 5.0518056E-10
 2.0E-4 4.0E-4 4.9999996E-4 1.2673394E-13 6.521622E-5 4.1458246E-11
 2.0E-4 4.0E-4 5.9999997E-4 2.1668177E-14 1.1178801E-5 3.4023205E-12
 2.0E-4 4.0E-4 7.0E-4 3.5910774E-15 1.8548719E-6 2.7819071E-13
 2.0E-4 4.9999996E-4 0.0E+0 4.677888E-10 0.15492342 5.0563035E-6
 2.0E-4 4.9999996E-4 1.0E-4 1.1790698E-10 0.05358914 9.1105084E-7
 2.0E-4 4.9999996E-4 2.0E-4 2.3192982E-11 0.011346046 7.476648E-8
 2.0E-4 4.9999996E-4 2.9999998E-4 4.2010214E-12 2.1122188E-3 6.135802E-9
 2.0E-4 4.9999996E-4 4.0E-4 7.353308E-13 3.7411018E-4 5.0354176E-10
 2.0E-4 4.9999996E-4 4.9999996E-4 1.2673394E-13 6.482802E-5 4.1323756E-11
 2.0E-4 4.9999996E-4 5.9999997E-4 2.1668177E-14 1.1112201E-5 3.391284E-12
 2.0E-4 4.9999996E-4 7.0E-4 3.5910774E-15 1.8438166E-6 2.77289E-13
 2.0E-4 5.9999997E-4 0.0E+0 4.677888E-10 0.15038161 4.983197E-6
 2.0E-4 5.9999997E-4 1.0E-4 1.1790698E-10 0.051732271 8.9310412E-7
 2.0E-4 5.9999997E-4 2.0E-4 2.3192982E-11 0.010941377 7.329366E-8
 2.0E-4 5.9999997E-4 2.9999998E-4 4.2010214E-12 2.0361251E-3 6.014933E-9
 2.0E-4 5.9999997E-4 4.0E-4 7.353308E-13 3.6057573E-4 4.9362253E-10
 2.0E-4 5.9999997E-4 4.9999996E-4 1.2673394E-13 6.2478204E-5 4.0509717E-11
 2.0E-4 5.9999997E-4 5.9999997E-4 2.1668177E-14 1.0709056E-5 3.3244787E-12
 2.0E-4 5.9999997E-4 7.0E-4 3.5910774E-15 1.7768962E-6 2.7183116E-13
 2.0E-4 7.0E-4 0.0E+0 4.677888E-10 0.12364114 4.552771E-6
 2.0E-4 7.0E-4 1.0E-4 1.1790698E-10 0.04079979 7.874404E-7
 2.0E-4 7.0E-4 2.0E-4 2.3192982E-11 8.558857E-3 6.4622234E-8
 2.0E-4 7.0E-4 2.9999998E-4 4.2010214E-12 1.5881153E-3 5.303302E-9
 2.0E-4 7.0E-4 4.0E-4 7.353308E-13 2.8089046E-4 4.3522166E-10
 2.0E-4 7.0E-4 4.9999996E-4 1.2673394E-13 4.8643483E-5 3.5716984E-11
 2.0E-4 7.0E-4 5.9999997E-4 2.1668177E-14 8.335519E-6 2.9311572E-12
 2.0E-4 7.0E-4 7.0E-4 3.5910774E-15 1.3828984E-6 2.3969747E-13
 2.9999998E-4 0.0E+0 0.0E+0 4.6965E-10 0.12420346 4.5708793E-6
 2.9999998E-4 0.0E+0 1.0E-4 1.183761E-10 0.041029732 7.9057275E-7
 2.9999998E-4 0.0E+0 2.0E-4 2.328526E-11 8.608971E-3 6.48793E-8
 2.9999998E-4 0.0E+0 2.9999998E-4 4.2177364E-12 1.5975389E-3 5.3243982E-9
 2.9999998E-4 0.0E+0 4.0E-4 7.3825646E-13 2.825666E-4 4.3695297E-10
 2.9999998E-4 0.0E+0 4.9999996E-4 1.2723816E-13 4.8934482E-5 3.5859072E-11
 2.9999998E-4 0.0E+0 5.9999997E-4 2.175439E-14 8.385445E-6 2.9428178E-12
 2.9999998E-4 0.0E+0 7.0E-4 3.6053652E-15 1.3911858E-6 2.40651E-13
 2.9999998E-4 1.0E-4 0.0E+0 4.6965E-10 0.15110433 5.003016E-6
 2.9999998E-4 1.0E-4 1.0E-4 1.183761E-10 0.05202781 8.9665684E-7
 2.9999998E-4 1.0E-4 2.0E-4 2.328526E-11 0.011005786 7.358523E-8
 2.9999998E-4 1.0E-4 2.9999998E-4 4.2177364E-12 2.0482365E-3 6.0388596E-9
 2.9999998E-4 1.0E-4 4.0E-4 7.3825646E-13 3.6272991E-4 4.955861E-10
 2.9999998E-4 1.0E-4 4.9999996E-4 1.2723816E-13 6.285221E-5 4.067087E-11
 2.9999998E-4 1.0E-4 5.9999997E-4 2.175439E-14 1.0773223E-5 3.3377038E-12
 2.9999998E-4 1.0E-4 7.0E-4 3.6053652E-15 1.7875475E-6 2.7291252E-13
 2.9999998E-4 2.0E-4 0.0E+0 4.6965E-10 0.15567337 5.0764142E-6
 2.9999998E-4 2.0E-4 1.0E-4 1.183761E-10 0.0538958 9.1467506E-7
 2.9999998E-4 2.0E-4 2.0E-4 2.328526E-11 0.0114128785 7.506391E-8
 2.9999998E-4 2.0E-4 2.9999998E-4 4.2177364E-12 2.1247863E-3 6.16021E-9
 2.9999998E-4 2.0E-4 4.0E-4 7.3825646E-13 3.7634547E-4 5.055449E-10
 2.9999998E-4 2.0E-4 4.9999996E-4 1.2723816E-13 6.52161E-5 4.1488146E-11
 2.9999998E-4 2.0E-4 5.9999997E-4 2.175439E-14 1.117878E-5 3.4047745E-12
 2.9999998E-4 2.0E-4 7.0E-4 3.6053652E-15 1.8548685E-6 2.7839205E-13
 2.9999998E-4 2.9999998E-4 0.0E+0 4.6965E-10 0.15642823 5.08854E-6
 2.9999998E-4 2.9999998E-4 1.0E-4 1.183761E-10 0.054204415 9.1765184E-7
 2.9999998E-4 2.9999998E-4 2.0E-4 2.328526E-11 0.011480136 7.530821E-8
 2.9999998E-4 2.9999998E-4 2.9999998E-4 4.2177364E-12 2.1374332E-3 6.1802585E-9
 2.9999998E-4 2.9999998E-4 4.0E-4 7.3825646E-13 3.785949E-4 5.071902E-10
 2.9999998E-4 2.9999998E-4 4.9999996E-4 1.2723816E-13 6.560664E-5 4.162317E-11
 2.9999998E-4 2.9999998E-4 5.9999997E-4 2.175439E-14 1.1245784E-5 3.415855E-12
 2.9999998E-4 2.9999998E-4 7.0E-4 3.6053652E-15 1.8659907E-6 2.7929736E-13
 2.9999998E-4 4.0E-4 0.0E+0 4.6965E-10 0.15642823 5.08854E-6
 2.9999998E-4 4.0E-4 1.0E-4 1.183761E-10 0.05420442 9.176519E-7
 2.9999998E-4 4.0E-4 2.0E-4 2.328526E-11 0.011480136 7.530821E-8
 2.9999998E-4 4.0E-4 2.9999998E-4 4.2177364E-12 2.1374332E-3 6.1802585E-9
 2.9999998E-4 4.0E-4 4.0E-4 7.3825646E-13 3.785949E-4 5.071902E-10
 2.9999998E-4 4.0E-4 4.9999996E-4 1.2723816E-13 6.560664E-5 4.162317E-11
 2.9999998E-4 4.0E-4 5.9999997E-4 2.175439E-14 1.1245784E-5 3.4158552E-12
 2.9999998E-4 4.0E-4 7.0E-4 3.6053652E-15 1.8659907E-6 2.792974E-13
 2.9999998E-4 4.9999996E-4 0.0E+0 4.6965E-10 0.15567337 5.076414E-6
 2.9999998E-4 4.9999996E-4 1.0E-4 1.183761E-10 0.0538958 9.1467506E-7
 2.9999998E-4 4.9999996E-4 2.0E-4 2.328526E-11 0.0114128785 7.506392E-8
 2.9999998E-4 4.9999996E-4 2.9999998E-4 4.2177364E-12 2.1247863E-3 6.1602096E-9
 2.9999998E-4 4.9999996E-4 4.0E-4 7.3825646E-13 3.7634547E-4 5.055449E-10
 2.9999998E-4 4.9999996E-4 4.9999996E-4 1.2723816E-13 6.52161E-5 4.1488146E-11
 2.9999998E-4 4.9999996E-4 5.9999997E-4 2.175439E-14 1.117878E-5 3.4047745E-12
 2.9999998E-4 4.9999996E-4 7.0E-4 3.6053652E-15 1.8548685E-6 2.7839205E-13
 2.9999998E-4 5.9999997E-4 0.0E+0 4.6965E-10 0.1511043 5.003016E-6
 2.9999998E-4 5.9999997E-4 1.0E-4 1.183761E-10 0.052027802 8.9665684E-7
 2.9999998E-4 5.9999997E-4 2.0E-4 2.328526E-11 0.011005785 7.358523E-8
 2.9999998E-4 5.9999997E-4 2.9999998E-4 4.2177364E-12 2.0482365E-3 6.03886E-9
 2.9999998E-4 5.9999997E-4 4.0E-4 7.3825646E-13 3.6272991E-4 4.955861E-10
 2.9999998E-4 5.9999997E-4 4.9999996E-4 1.2723816E-13 6.285221E-5 4.067087E-11
 2.9999998E-4 5.9999997E-4 5.9999997E-4 2.175439E-14 1.0773223E-5 3.3377038E-12
 2.9999998E-4 5.9999997E-4 7.0E-4 3.6053652E-15 1.7875475E-6 2.729125E-13
 2.9999998E-4 7.0E-4 0.0E+0 4.6965E-10 0.12420344 4.5708793E-6
 2.9999998E-4 7.0E-4 1.0E-4 1.183761E-10 0.041029732 7.905727E-7
 2.9999998E-4 7.0E-4 2.0E-4 2.328526E-11 8.608971E-3 6.48793E-8
 2.9999998E-4 7.0E-4 2.9999998E-4 4.2177364E-12 1.5975389E-3 5.3243986E-9
 2.9999998E-4 7.0E-4 4.0E-4 7.3825646E-13 2.825666E-4 4.3695297E-10
 2.9999998E-4 7.0E-4 4.9999996E-4 1.2723816E-13 4.8934482E-5 3.5859065E-11
 2.9999998E-4 7.0E-4 5.9999997E-4 2.175439E-14 8.385445E-6 2.9428178E-12
 2.9999998E-4 7.0E-4 7.0E-4 3.6053652E-15 1.3911858E-6 2.40651E-13
 4.0E-4 0.0E+0 0.0E+0 4.6965E-10 0.12420346 4.5708793E-6
 4.0E-4 0.0E+0 1.0E-4 1.183761E-10 0.041029732 7.9057275E-7
 4.0E-4 0.0E+0 2.0E-4 2.328526E-11 8.608971E-3 6.487931E-8
 4.0E-4 0.0E+0 2.9999998E-4 4.2177364E-12 1.5975389E-3 5.3243986E-9
 4.0E-4 0.0E+0 4.0E-4 7.3825646E-13 2.825666E-4 4.3695297E-10
 4.0E-4 0.0E+0 4.9999996E-4 1.2723816E-13 4.8934482E-5 3.5859072E-11
 4.0E-4 0.0E+0 5.9999997E-4 2.175439E-14 8.385445E-6 2.9428178E-12
 4.0E-4 0.0E+0 7.0E-4 3.6053652E-15 1.3911858E-6 2.4065097E-13
 4.0E-4 1.0E-4 0.0E+0 4.6965E-10 0.15110432 5.003016E-6
 4.0E-4 1.0E-4 1.0E-4 1.183761E-10 0.052027806 8.9665684E-7
 4.0E-4 1.0E-4 2.0E-4 2.328526E-11 0.011005786 7.358523E-8
 4.0E-4 1.0E-4 2.9999998E-4 4.2177364E-12 2.0482365E-3 6.03886E-9
 4.0E-4 1.0E-4 4.0E-4 7.3825646E-13 3.6272991E-4 4.955861E-10
 4.0E-4 1.0E-4 4.9999996E-4 1.2723816E-13 6.285221E-5 4.067087E-11
 4.0E-4 1.0E-4 5.9999997E-4 2.175439E-14 1.0773223E-5 3.3377038E-12
 4.0E-4 1.0E-4 7.0E-4 3.6053652E-15 1.7875475E-6 2.7291244E-13
 4.0E-4 2.0E-4 0.0E+0 4.6965E-10 0.15567337 5.0764142E-6
 4.0E-4 2.0E-4 1.0E-4 1.183761E-10 0.0538958 9.1467506E-7
 4.0E-4 2.0E-4 2.0E-4 2.328526E-11 0.0114128785 7.5063915E-8
 4.0E-4 2.0E-4 2.9999998E-4 4.2177364E-12 2.1247863E-3 6.16021E-9
 4.0E-4 2.0E-4 4.0E-4 7.3825646E-13 3.7634547E-4 5.055449E-10
 4.0E-4 2.0E-4 4.9999996E-4 1.2723816E-13 6.52161E-5 4.1488146E-11
 4.0E-4 2.0E-4 5.9999997E-4 2.175439E-14 1.117878E-5 3.4047742E-12
 4.0E-4 2.0E-4 7.0E-4 3.6053652E-15 1.8548685E-6 2.7839205E-13
 4.0E-4 2.9999998E-4 0.0E+0 4.6965E-10 0.15642823 5.08854E-6
 4.0E-4 2.9999998E-4 1.0E-4 1.183761E-10 0.054204415 9.1765184E-7
 4.0E-4 2.9999998E-4 2.0E-4 2.328526E-11 0.011480136 7.530821E-8
 4.0E-4 2.9999998E-4 2.9999998E-4 4.2177364E-12 2.1374332E-3 6.1802585E-9
 4.0E-4 2.9999998E-4 4.0E-4 7.3825646E-13 3.785949E-4 5.071902E-10
